,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.dns,timings.ssl,timings.blocked,timings.connect,timings.receive,serverIPAddress,comment,time,request.queryString.name
22,,2019-10-09T19:10:28.261+03:00,GET,https://i.ytimg.com/vi/1dBsJl6gqS4/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLAH4soO-2JG4DPVbAD0RNHX4brXAg,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,6650,,,0,96,0,1049,0,1082,2,172.217.22.54,,1182,value
23,,2019-10-09T19:10:28.267+03:00,GET,https://i.ytimg.com/vi/YG9A7UGBlQo/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLDksrN13rcQcZcRAJ-AmSfySGgkpQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,7346,,,0,91,0,990,0,1029,4,172.217.22.54,,1125,value
24,,2019-10-09T19:10:28.313+03:00,GET,https://i.ytimg.com/vi/sCJh9YcrL3k/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBZbhpJj04TCkUjgprTRmQwH00X_Q,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,8856,,,0,101,-1,-1,-1,-1,10,172.217.22.54,,113,value
25,,2019-10-09T19:10:28.346+03:00,GET,https://i.ytimg.com/vi/BvM0Q5csWTE/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCkQi-5fgIjE8rxQk2EZd2zaz-QLg,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,454,13334,,,0,102,0,942,0,982,25,172.217.22.54,,1111,value
26,,2019-10-09T19:10:28.358+03:00,GET,https://i.ytimg.com/vi/vFFadDDjNKo/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLDmoRvqWkeMGd1Hb6fuFIai3oAdxA,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,455,10672,,,1,103,0,3855,0,3887,6,172.217.22.54,,3999,value
27,,2019-10-09T19:10:28.367+03:00,GET,https://i.ytimg.com/vi/ai0lPw-Wqf4/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLB4m0CCfR-vZ2iS04S9_uxRlGQVzg,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,454,10532,,,0,103,-1,-1,-1,-1,4,172.217.22.54,,108,value
28,,2019-10-09T19:10:28.372+03:00,GET,https://i.ytimg.com/vi/NbyKLOJVW_k/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBC7yHK0T3xDxr1Phqq46rvOunv_g,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,454,15734,,,0,98,-1,-1,-1,-1,30,172.217.22.54,,129,value
29,,2019-10-09T19:10:28.429+03:00,GET,https://i.ytimg.com/vi/cBFq_6Zj2aA/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBbYCWz9xsLqdud0bM3zp6URqsPLQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,10700,,,0,83,-1,-1,-1,-1,12,172.217.22.54,,96,value
30,,2019-10-09T19:10:28.472+03:00,GET,https://i.ytimg.com/vi/TZsgNH17_X4/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBmBFxqxpgcKYYS9RT0qdA4ZV4ccw,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,8916,,,0,117,-1,-1,-1,-1,7,172.217.22.54,,126,value
31,,2019-10-09T19:10:28.487+03:00,GET,https://i.ytimg.com/vi/PMvF3hofM7k/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCcIoI4-_3F0m0uM6L5mj4Dgoi_EQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,13254,,,0,100,-1,-1,-1,-1,11,172.217.22.54,,113,value
32,,2019-10-09T19:10:28.489+03:00,GET,https://i.ytimg.com/vi/LvZhY9GvJJs/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBBHi7BMdxJh2O9nbNtXxvkHqGKXw,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,9894,,,0,98,-1,-1,-1,-1,10,172.217.22.54,,109,value
33,,2019-10-09T19:10:28.490+03:00,GET,https://i.ytimg.com/vi/YqNYrYUiMfg/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCprbwE9pnxKPHIT8pN7Q-baXu7Dw,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,3406,,,0,102,0,117,0,153,1,172.217.22.54,,258,value
34,,2019-10-09T19:10:28.511+03:00,GET,https://i.ytimg.com/vi/Q07j5AGWKGs/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLBVIzOm5krPtZu77oYMAE4Z5uoNyw,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,8778,,,0,88,-1,-1,-1,-1,11,172.217.22.54,,100,value
35,,2019-10-09T19:10:28.527+03:00,GET,https://i.ytimg.com/vi/66Ck_5SePZg/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLCeMAaM2jGqkMYWHXrTSp8qi_L0qQ,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,453,7724,,,0,87,-1,-1,-1,-1,7,172.217.22.54,,95,value
36,,2019-10-09T19:10:28.610+03:00,GET,https://i.ytimg.com/vi/RVvte5BzfQU/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLDtJaCsitCfuj1KxkbDmn4BvCpaYA,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,8190,,,0,94,-1,-1,-1,-1,7,172.217.22.54,,101,value
37,,2019-10-09T19:10:28.610+03:00,GET,https://i.ytimg.com/vi/8_D9wHSbKKw/hqdefault.jpg?sqp=-oaymwEYCNIBEHZIVfKriqkDCwgBFQAAiEIYAXAB&rs=AOn4CLAK-BmlN90ISqXpHTwFLkTYNNp-Tw,HTTP/1.1,483,0,,200,OK,HTTP/1.1,0,image/webp,,,452,7942,,,0,93,-1,-1,-1,-1,6,172.217.22.54,,101,value
38,,2019-10-09T19:10:29.047+03:00,GET,https://fonts.googleapis.com/css?family=YT%20Sans%3A300%2C500%2C700,HTTP/1.1,398,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,405,,,0,100,33,4500,0,4546,0,172.217.23.138,,4682,value
39,,2019-10-09T19:10:30.383+03:00,GET,https://yt3.ggpht.com/Y13dDkekWrA3stRm24MGmNTZjY8UMTFXfPpyS5u4-7RkQDow3SUUKjPLPTwCj6KAEXl-8nsrQQ=s88-c-k-c0x00ffffff-no-rj,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/jpeg,,,595,3265,,,0,87,-1,-1,-1,-1,1,216.58.210.1,,90,
40,,2019-10-09T19:10:30.569+03:00,GET,https://yt3.ggpht.com/auA_6k4yC7XZEZpH-EucOizt0m3XZdK2d0MYtXeIQeKoJJiGfB9c5TMYV6yWoPOrrciRiEtmiLQ=s88-c-k-c0x00ffffff-no-rj,HTTP/1.1,475,0,,200,OK,HTTP/1.1,0,image/jpeg,,,595,5754,,,0,83,-1,-1,-1,-1,4,216.58.210.1,,88,
41,,2019-10-09T19:10:30.622+03:00,GET,https://www.youtube.com/yts/jsbin/player_ias-vflPE_8vN/en_US/base.js,HTTP/1.1,467,0,,200,OK,HTTP/1.1,0,text/javascript,,,566,393260,,,0,93,-1,-1,-1,-1,186,172.217.16.142,,280,
42,,2019-10-09T19:10:30.622+03:00,GET,https://www.youtube.com/yts/cssbin/player-vflhqUJ42/www-player-webp.css,HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css,,,561,41442,,,0,86,-1,-1,-1,-1,124,172.217.16.142,,211,
43,,2019-10-09T19:10:31.684+03:00,GET,"https://fonts.googleapis.com/css?family=Roboto:400,300,300italic,400italic,500,500italic,700,700italic",HTTP/1.1,433,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,913,,,0,102,-1,-1,-1,-1,0,172.217.23.138,,104,value
44,,2019-10-09T19:10:31.755+03:00,GET,"https://www.youtube.com/csi_204?v=2&s=youtube&action=home&yt_sts=n&yt_lt=cold&tcrc=583&tcrt=380.9306640625&pc=1&is_nav=1&csn=hAqeXdaiBo3x7gOi56L4AQ&p=HTTP/1.1&t=tcp&yt_vis=1&rc=&psc=1&yt_fn=what_to_watch&c=WEB&cver=2.20191009.03.00&yt_li=0&GetHome_rid=0x1cdf5b566cf59cba&st=667&vpst=0&rt=rsbe_dph.4986,rsae_dph.5517,lpcs.5522,lpcf.5523,csl.5542,bs.9257,ai.9261,gcc.9274,nc_pj.9275,rsbe_dpj.9275,rses_dpj.9540,cr_s.9684,cr_c.10181,rsef_dpj.10201,rsae_dpj.10209,ac.10209,apr.10209,chps.10209,nd.10327,pda.10356,pdc.10247,pdr.10258,chls.10258,lps.10262,srt.4505,fpt.9299,nreqs.4316,nress.4505,nrese.7187,ntcps.121,ntcpe.4316,nstcps.637,rsf_sj.4553,rse_sj.5053,hgcr.10320,pdl.10326,bcp.10423,afl.10436,adl.10437,cpt.10486,gle.10627,gpe.10639,cmi.11745,vptl.10517,vpl.10517,ol.10517,aft.10517,ps.11826",HTTP/1.1,1231,0,,204,No Content,HTTP/1.1,0,text/html; charset=utf-8,,,476,0,,,0,121,-1,-1,-1,-1,0,172.217.16.142,,122,value
45,,2019-10-09T19:10:31.819+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxK.woff2,HTTP/1.1,411,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,15344,,,1,92,0,1438,0,1464,53,172.217.22.3,,1613,
46,,2019-10-09T19:10:31.854+03:00,GET,"https://fonts.googleapis.com/css?family=Roboto+Mono:400,700",HTTP/1.1,390,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,657,552,,,0,102,-1,-1,-1,-1,0,172.217.23.138,,103,value
47,,2019-10-09T19:10:31.855+03:00,GET,https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,415,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15552,,,1,86,0,2795,0,2812,53,172.217.22.3,,2954,
48,,2019-10-09T19:10:31.869+03:00,GET,https://fonts.gstatic.com/s/ytsans/v8/46kqlb3ta3zqoJU2dbvnb0Jg0g.woff2,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,font/woff2,,,519,17792,,,1,79,1,6285,0,6384,27,172.217.22.3,,6493,
49,,2019-10-09T19:10:32.061+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmEU9fBBc4.woff2,HTTP/1.1,493,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,15872,,,0,91,-1,-1,-1,-1,21,172.217.22.3,,114,
50,,2019-10-09T19:10:32.061+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmWUlfBBc4.woff2,HTTP/1.1,493,0,,200,OK,HTTP/1.1,0,font/woff2,,,520,15816,,,0,91,-1,-1,-1,-1,16,172.217.22.3,,108,
51,,2019-10-09T19:10:32.100+03:00,GET,https://www.youtube.com/sw.js,HTTP/1.1,487,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,504,2708,,,0,141,-1,-1,-1,-1,1,172.217.16.142,,143,
52,,2019-10-09T19:10:32.101+03:00,POST,https://www.youtube.com/service_ajax?name=feedbackEndpoint,HTTP/1.1,1129,725,,200,OK,HTTP/1.1,0,application/json; charset=UTF-8,,,532,571,,,0,154,-1,-1,-1,-1,0,172.217.16.142,,156,value
53,,2019-10-09T19:10:32.248+03:00,GET,https://www.gstatic.com/youtube/img/promos/growth/f0accb1c85c9c18464c137e8fbc7e2ba0106a204abfccb7abb7f46fc95055aa7_2560x520.jpeg,HTTP/1.1,480,0,,200,OK,HTTP/1.1,0,image/jpeg,,,481,217292,,,0,89,0,1821,0,1856,277,172.217.22.67,,2224,
54,,2019-10-09T19:10:32.267+03:00,GET,https://www.gstatic.com/youtube/img/promos/growth/6614dc67e9c63722286831feead7a985aada5b5df27b2bc933b585b046e3faaf_640x48.png,HTTP/1.1,477,0,,200,OK,HTTP/1.1,0,image/png,,,455,10669,,,0,98,7,4989,0,5062,5,172.217.22.67,,5174,
55,,2019-10-09T19:10:32.699+03:00,GET,https://fonts.gstatic.com/s/roboto/v20/KFOlCnqEu92Fr1MmEU9fBxc4EsA.woff2,HTTP/1.1,496,0,,200,OK,HTTP/1.1,0,font/woff2,,,518,7228,,,0,94,-1,-1,-1,-1,26,172.217.22.3,,121,
56,,2019-10-09T19:10:33.876+03:00,GET,https://www.google.com/pagead/lvz?req_ts=1570638468&pg=index&evtid=ADszL7PgtF23eLczNmkH6M6LbSyZQ0XP51VrYWOl1wEOdHZFOxcHUoo2bMVRMEP8vgEhDcS6Mwq6xOS20qkNBMmU6NFOPX29aA&sigh=ADRnf4b1c6rFVXRNLfPlIq8tGREYqrJtvw,HTTP/1.1,557,0,,200,OK,HTTP/1.1,0,image/gif,,,537,42,,,0,119,0,3284,0,3320,0,172.217.21.228,,3441,value
57,,2019-10-09T19:10:34.427+03:00,GET,https://www.google.co.il/pagead/lvz?req_ts=1570638468&pg=index&evtid=ADszL7OitaKeJVznsKZEuc7B8QT1dvqKtawiKgA6pbiVIcz5tF-TKZqSxFotcypTyaGxA5xKBSwIsVFNs48YsmlHhkExA5C3Zg&sigh=ADRnf4ZjNnFqR9HKBeqqR_qD_a-9b8UVrw,HTTP/1.1,559,0,,200,OK,HTTP/1.1,0,image/gif,,,537,42,,,0,115,0,3835,0,3871,0,172.217.22.67,,3989,value
58,,2019-10-09T19:10:34.520+03:00,GET,https://www.youtube.com/yts/jsbin/player_ias-vflPE_8vN/en_US/remote.js,HTTP/1.1,469,0,,200,OK,HTTP/1.1,0,text/javascript,,,566,29996,,,0,105,-1,-1,-1,-1,10,172.217.16.142,,116,
59,,2019-10-09T19:10:34.522+03:00,GET,https://www.youtube.com/yts/jsbin/player_ias-vflPE_8vN/en_US/miniplayer.js,HTTP/1.1,473,0,,200,OK,HTTP/1.1,0,text/javascript,,,564,2189,,,0,107,-1,-1,-1,-1,0,172.217.16.142,,108,
60,,2019-10-09T19:10:35.533+03:00,GET,https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&hl=en&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Fapp%3Ddesktop%26action_handle_signin%3Dtrue%26hl%3Den%26next%3D%252Fsignin_passive%26feature%3Dpassive&passive=true,HTTP/1.1,705,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,1118,-1,,,0,182,21,3649,0,3675,12,216.58.206.13,,3892,value
