,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.send,timings.wait,timings.dns,timings.ssl,timings.receive,timings.blocked,timings.connect,serverIPAddress,comment,time,request.queryString.name,response._error
19,,2019-10-08T15:57:11.074+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i5f14/yl/l/he_IL/ci8wWek9DRP.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,26739,,,0,94,-1,-1,50,-1,-1,31.13.92.14,,145,value,
20,,2019-10-08T15:57:11.075+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ifmc4/yD/l/he_IL/ETjJqKfg52T.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17157,,,0,90,-1,-1,34,-1,-1,31.13.92.14,,125,value,
21,,2019-10-08T15:57:11.075+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iCqo4/yj/l/he_IL/34_P0AKMhic.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,21732,,,0,103,-1,-1,39,-1,-1,31.13.92.14,,142,value,
22,,2019-10-08T15:57:11.183+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iIl84/yr/l/he_IL/uqj766QyrnO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,10642,,,0,87,-1,-1,7,-1,-1,31.13.92.14,,95,value,
23,,2019-10-08T15:57:11.184+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i_HN4/yZ/l/he_IL/Ak1kbpE1m6C.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,1582,,,0,91,-1,-1,1,-1,-1,31.13.92.14,,92,value,
24,,2019-10-08T15:57:11.203+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/eMEQvQ55jTb.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,12193,,,0,87,-1,-1,13,-1,-1,31.13.92.14,,102,value,
25,,2019-10-08T15:57:11.211+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,0,128,-1,-1,0,-1,-1,157.240.1.35,,130,,
26,,2019-10-08T15:57:11.222+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ivic4/y7/l/he_IL/xp2pFQ4-vvd.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,11739,,,0,117,-1,-1,5,-1,-1,31.13.92.14,,123,value,
27,,2019-10-08T15:57:11.228+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y3/r/x5pYHqT2ByM.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,3750,,,0,114,-1,-1,1,-1,-1,31.13.92.14,,116,value,
28,,2019-10-08T15:57:11.279+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yR/l/he_IL/2QQfkxCVQB6.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,45874,,,0,93,-1,-1,74,-1,-1,31.13.92.14,,168,value,
29,,2019-10-08T15:57:11.283+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/h-GkR7hjZkA.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4423,,,0,87,-1,-1,3,-1,-1,31.13.92.14,,91,value,
30,,2019-10-08T15:57:11.311+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yR/l/he_IL/ZexQqjnLf-h.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,14509,,,0,86,-1,-1,8,-1,-1,31.13.92.14,,96,value,
31,,2019-10-08T15:57:11.357+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/rsk-4_J6Np9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2394,,,0,103,-1,-1,1,-1,-1,31.13.92.14,,105,value,
32,,2019-10-08T15:57:11.361+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,1,132,-1,-1,0,-1,-1,157.240.1.35,,134,,
33,,2019-10-08T15:57:11.427+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,0,91,-1,-1,0,-1,-1,31.13.92.14,,92,,
34,,2019-10-08T15:57:12.959+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yg/l/he_IL/owzxqW7V-9D.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,10448,,,0,92,-1,-1,5,-1,-1,31.13.92.14,,98,value,
35,,2019-10-08T15:57:13.066+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,1,129,0,2774,0,0,2822,31.13.92.36,,2954,,
36,,2019-10-08T15:57:13.438+03:00,GET,https://cx.atdmt.com/?f=AYzNBV21AzuNAxCcpG2Fc13Ik9IqY57X0x3BdG743P0VWqCdO1l4S0qVomNzSbZ4L54vsd97oYOVDFQBqL-TrGoV&c=90599864&v=1&l=2,HTTP/1.1,508,0,,200,OK,HTTP/1.1,0,image/gif,,,537,42,,,1,127,19,1872,0,0,1905,31.13.92.2,,2054,value,
37,,2019-10-08T15:57:14.707+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43533,,,0,206,0,3255,132,0,3285,31.13.92.36,,3626,value,
38,,2019-10-08T15:57:14.933+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yJ/l/0,cross/66VkRtZyUph.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,41049,,,0,106,-1,-1,98,-1,-1,31.13.92.14,,204,value,
39,,2019-10-08T15:57:14.933+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yV/l/0,cross/mb5XQCa6Kku.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,37191,,,0,104,-1,-1,93,-1,-1,31.13.92.14,,198,value,
40,,2019-10-08T15:57:14.934+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/RE9sbanJiK5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80583,,,1,93,-1,-1,118,-1,-1,31.13.92.14,,213,value,
41,,2019-10-08T15:57:14.935+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,153,,,0,99,-1,-1,0,-1,-1,31.13.92.14,,100,value,
42,,2019-10-08T15:57:20.586+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,2872,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,0,132,-1,-1,0,-1,-1,157.240.1.35,,133,,
43,,2019-10-08T15:57:20.687+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,93,1,5719,1,0,5751,172.217.18.4,,5849,,
44,,2019-10-08T15:57:20.899+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/xySBihMJacJ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2466,,,0,96,-1,-1,2,-1,-1,31.13.92.14,,99,value,
45,,2019-10-08T15:57:20.900+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iunM4/yf/l/he_IL/PyIndVDJDGO.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,344282,,,0,102,-1,-1,230,-1,-1,31.13.92.14,,333,value,
46,,2019-10-08T15:57:20.900+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ifmc4/yZ/l/he_IL/qn9QUahHfcD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17031,,,0,98,-1,-1,29,-1,-1,31.13.92.14,,128,value,
47,,2019-10-08T15:57:23.868+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,100,0,3037,143,0,3070,172.217.22.35,,3315,,
48,,2019-10-08T15:57:24.145+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=4jb8lhjax4k1,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9697,,,0,109,-1,-1,21,-1,-1,172.217.18.4,,131,value,
49,,2019-10-08T15:57:24.285+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,0,103,-1,-1,40,-1,-1,172.217.22.35,,145,,
50,,2019-10-08T15:57:24.437+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,100,-1,-1,71,-1,-1,172.217.22.35,,173,,
51,,2019-10-08T15:57:24.652+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5306,,,0,87,-1,-1,5,-1,-1,172.217.18.4,,93,,
52,,2019-10-08T15:57:24.748+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,101,-1,-1,1,-1,-1,172.217.18.4,,103,value,
53,,2019-10-08T15:57:24.804+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=yneldikblph6,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1123,,,1,111,0,111,2,0,136,172.217.18.4,,251,value,
54,,2019-10-08T15:57:24.991+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,90,-1,-1,50,-1,-1,172.217.22.35,,142,,
55,,2019-10-08T15:57:25.111+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001266966&__s=0r97xq%3Askiajv%3A2b2ug9&__hsi=6745419948656509226-0&__spin_r=1001266966&__spin_b=trunk&__spin_t=1570540468,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,1,0,-1,-1,0,-1,-1,157.240.1.35,,1,value,No response received
