,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.ssl,timings.dns,timings.send,timings.wait,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-10-12T14:53:42.711+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,226,1,0,201,0,0,91,31.13.92.14,,320,,
11,facebook,2019-10-12T14:53:42.817+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/2tvAYrYMCo_.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,523,106343,,,-1,122,-1,-1,-1,0,93,31.13.92.14,,216,,
12,facebook,2019-10-12T14:53:42.885+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y0/r/sYjVk3a2G-V.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,14105,,,-1,7,-1,-1,-1,0,95,31.13.92.14,,103,,
13,facebook,2019-10-12T14:53:42.969+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/O6NksE4uoLC.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1163,,,165,1,0,134,0,1,89,31.13.92.14,,258,,
14,facebook,2019-10-12T14:53:42.974+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/MIuDhEQuQsY.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,17094,,,170,35,0,146,0,1,99,31.13.92.14,,306,,
15,facebook,2019-10-12T14:53:43.032+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yX/l/he_IL/GpnDJH_Vk1f.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,348715,,,-1,201,-1,-1,-1,0,96,31.13.92.14,,298,value,
16,facebook,2019-10-12T14:53:43.478+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yB/l/he_IL/H40LCujyL58.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17349,,,-1,8,-1,-1,-1,0,106,31.13.92.14,,115,value,
17,facebook,2019-10-12T14:53:43.479+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yg/l/he_IL/IUpCV4PbO1k.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,47070,,,-1,74,-1,-1,-1,0,112,31.13.92.14,,188,value,
18,facebook,2019-10-12T14:53:43.480+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yy/r/qiZUxJ7fKy8.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16614,,,-1,9,-1,-1,-1,0,109,31.13.92.14,,120,value,
19,facebook,2019-10-12T14:53:43.481+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i6Rg4/yd/l/he_IL/et_JXsYk1k4.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,16033,,,-1,9,-1,-1,-1,0,98,31.13.92.14,,108,value,
20,facebook,2019-10-12T14:53:43.482+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/yD/l/he_IL/6srDAE5X5T4.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7336,,,-1,5,-1,-1,-1,0,94,31.13.92.14,,99,value,
21,facebook,2019-10-12T14:53:43.574+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yF/l/he_IL/7smvGSARS54.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38622,,,-1,36,-1,-1,-1,0,89,31.13.92.14,,126,value,
22,facebook,2019-10-12T14:53:43.590+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iaLS4/yl/l/he_IL/x8gSZHMRGWI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4096,,,-1,3,-1,-1,-1,0,92,31.13.92.14,,96,value,
23,facebook,2019-10-12T14:53:43.590+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/GMuvW6fMoph.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4811,,,-1,4,-1,-1,-1,0,96,31.13.92.14,,101,value,
24,facebook,2019-10-12T14:53:43.605+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3imvB4/yk/l/he_IL/F0CGTpIzsw9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17789,,,-1,24,-1,-1,-1,0,101,31.13.92.14,,126,value,
25,facebook,2019-10-12T14:53:43.671+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/rsk-4_J6Np9.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2394,,,-1,1,-1,-1,-1,0,101,31.13.92.14,,103,value,
26,facebook,2019-10-12T14:53:43.702+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yS/l/he_IL/32nqR03ZYGl.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,9944,,,-1,5,-1,-1,-1,0,93,31.13.92.14,,99,value,
27,facebook,2019-10-12T14:53:43.706+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/233ChOovuGQ.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,5907,,,-1,4,-1,-1,-1,0,93,31.13.92.14,,97,value,
28,facebook,2019-10-12T14:53:43.851+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,0,-1,-1,-1,0,104,31.13.92.14,,105,,
29,facebook,2019-10-12T14:53:44.019+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/LT-1HjtH4sU.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,8229,,,-1,8,-1,-1,-1,0,114,31.13.92.14,,123,value,
30,facebook,2019-10-12T14:53:44.065+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,1307,0,0,1274,0,0,138,31.13.92.36,,1448,,
31,facebook,2019-10-12T14:53:44.191+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,661,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,1,-1,-1,-1,1,132,31.13.92.36,,134,,
32,facebook,2019-10-12T14:53:44.335+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,661,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1354,55,,,-1,1,-1,-1,-1,2,131,31.13.92.36,,135,,
33,facebook,2019-10-12T14:53:45.399+03:00,GET,https://cx.atdmt.com/?f=AYwfYhpONxvOtO9ML47KPZA7vxrI94_afQWD4T4oa34D90V-PQcz1GFVap7FQXZMQx86jD1SOxJQ8dt36Oy1GQfR&c=124574936&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,536,42,,,906,1,0,879,0,0,156,31.13.92.2,,1065,value,
34,facebook,2019-10-12T14:53:45.477+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1219,43672,,,1125,122,0,1093,0,0,254,31.13.92.36,,1503,value,
35,facebook,2019-10-12T14:53:45.767+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yw/l/0,cross/4Oi7C_BWltH.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,153,,,-1,0,-1,-1,-1,1,123,31.13.92.14,,124,value,
36,facebook,2019-10-12T14:53:45.769+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/qo0BdnwpyzN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,30745,,,-1,18,-1,-1,-1,0,106,31.13.92.14,,125,value,
37,facebook,2019-10-12T14:53:45.769+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/mOsfnMuZ_Ej.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,36856,,,-1,62,-1,-1,-1,0,113,31.13.92.14,,177,value,
38,facebook,2019-10-12T14:53:45.798+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/sPuijSQIjpP.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80884,,,-1,66,-1,-1,-1,0,95,31.13.92.14,,162,value,
39,facebook,2019-10-12T14:53:48.102+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,2310,2,0,2292,29,0,115,172.217.18.4,,2458,,
40,facebook,2019-10-12T14:53:48.346+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yP/l/he_IL/mXPf-qaonmW.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17237,,,-1,18,-1,-1,-1,0,106,31.13.92.14,,125,value,
41,facebook,2019-10-12T14:53:48.346+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iMww4/yV/l/he_IL/nE5io2huzZU.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,348397,,,-1,208,-1,-1,-1,0,125,31.13.92.14,,334,value,
42,facebook,2019-10-12T14:53:48.347+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/itt5OggiRv_.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,697,,,-1,0,-1,-1,-1,0,101,31.13.92.14,,102,value,
43,facebook,2019-10-12T14:53:48.347+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y-/l/he_IL/eGwNTDKtx18.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38551,,,-1,64,-1,-1,-1,0,118,31.13.92.14,,183,value,
44,facebook,2019-10-12T14:53:51.887+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,3079,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,0,-1,-1,-1,0,195,31.13.92.36,,196,,
45,facebook,2019-10-12T14:53:52.718+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,4471,134,0,4441,1,1,83,172.217.22.35,,4692,,
46,facebook,2019-10-12T14:53:52.960+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=xw1jR43fRSpRG88iDviKn3qM&size=normal&cb=1kyj7icmq7fb,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,10570,,,-1,23,-1,-1,-1,0,129,172.217.18.4,,153,value,
47,facebook,2019-10-12T14:53:53.132+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,507,91705,,,-1,61,-1,-1,-1,0,96,172.217.22.35,,159,,
48,facebook,2019-10-12T14:53:53.288+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,515,92207,,,153,157,0,115,0,0,86,172.217.22.35,,398,,
49,facebook,2019-10-12T14:53:53.564+03:00,GET,https://www.google.com/js/bg/46uvcNDEDiaE4mcemndHLMTFQXltTX9IRY9oY07I4l8.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5384,,,-1,3,-1,-1,-1,0,99,172.217.18.4,,103,,
50,facebook,2019-10-12T14:53:53.669+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=xw1jR43fRSpRG88iDviKn3qM&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=jhzmppba43yp,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1122,,,-1,1,-1,-1,-1,0,102,172.217.18.4,,104,value,
51,facebook,2019-10-12T14:53:53.720+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=xw1jR43fRSpRG88iDviKn3qM,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,154,0,0,116,0,0,99,172.217.18.4,,255,value,
52,facebook,2019-10-12T14:53:53.849+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001288583&__s=vr68h4%3Aau4ufx%3Adun5cx&__hsi=6746887950025379649-0&__spin_r=1001288583&__spin_b=trunk&__spin_t=1570882264,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,-1,-1,0,0,31.13.92.36,,0,value,No response received
53,facebook,2019-10-12T14:53:53.856+03:00,GET,https://www.gstatic.com/recaptcha/releases/xw1jR43fRSpRG88iDviKn3qM/recaptcha__en.js,HTTP/1.1,459,0,,0,,unknown,0,,,,-1,-1,,,-1,0,-1,-1,-1,0,0,172.217.22.35,,0,,No response received
