,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.wait,timings.ssl,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
37,facebook,2019-10-08T16:43:13.038+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/GpEMsEYd5bN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,131,,,-1,0,118,-1,-1,0,-1,31.13.92.14,,120,value,
38,facebook,2019-10-08T16:43:13.040+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/3SwmnDAAzzC.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,36688,,,-1,0,115,-1,-1,86,-1,31.13.92.14,,203,value,
39,facebook,2019-10-08T16:43:13.041+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/0,cross/Y0WQvwq6sLY.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,19296,,,-1,0,119,-1,-1,1,-1,31.13.92.14,,121,value,
40,facebook,2019-10-08T16:43:13.368+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yA/r/RE9sbanJiK5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80583,,,-1,0,100,-1,-1,66,-1,31.13.92.14,,167,value,
41,facebook,2019-10-08T16:43:13.431+03:00,GET,https://cx.atdmt.com/?f=AYykQm6SSIcJgIYvp_8rbxx97zYwnkV53w5YaLXwOyunJ2LaAilGTTTJNR4YMaPsb-Kib0WmwhZ-Ko1vb1VRsNOQ&c=434590698&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,539,42,,,33,0,130,1642,1678,0,0,31.13.92.2,,1842,value,
42,facebook,2019-10-08T16:43:14.787+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,465,,,0,0,111,1703,1755,4,0,172.217.18.4,,1872,,
43,facebook,2019-10-08T16:43:15.015+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iKo94/yd/l/he_IL/K4kWuIajIRI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13966,,,-1,0,135,-1,-1,5,-1,31.13.92.14,,141,value,
44,facebook,2019-10-08T16:43:15.016+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/OJpt53iffhD.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,595,698,,,-1,1,100,-1,-1,1,-1,31.13.92.14,,103,value,
45,facebook,2019-10-08T16:43:15.017+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iRGa4/yy/l/he_IL/Tm7pOcGUOJE.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,34889,,,-1,0,101,-1,-1,39,-1,31.13.92.14,,142,value,
46,facebook,2019-10-08T16:43:15.017+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iG1l4/yT/l/he_IL/-qqmNZNEdNz.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,60318,,,-1,0,117,-1,-1,109,-1,31.13.92.14,,228,value,
47,facebook,2019-10-08T16:43:15.017+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/xPQp8ix7SAq.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,116166,,,0,0,107,118,168,162,0,31.13.92.14,,439,value,
48,facebook,2019-10-08T16:43:15.020+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iqx84/yv/l/he_IL/0t3jLr4PPfg.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,136441,,,0,1,129,120,161,187,0,31.13.92.14,,479,value,
49,facebook,2019-10-08T16:43:15.119+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/y3/l/he_IL/jugMn1Z8HH5.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,38860,,,-1,0,85,-1,-1,85,-1,31.13.92.14,,171,value,
50,facebook,2019-10-08T16:43:16.407+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,0,111,1450,1479,153,0,172.217.22.35,,1745,,
51,facebook,2019-10-08T16:43:16.710+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=y33lrsx4ww03,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,9701,,,-1,0,110,-1,-1,16,-1,172.217.18.4,,127,value,
52,facebook,2019-10-08T16:43:16.856+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,508,91705,,,-1,0,100,-1,-1,79,-1,172.217.22.35,,180,,
53,facebook,2019-10-08T16:43:17.024+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,94031,,,0,1,83,133,171,181,0,172.217.22.35,,439,,
54,facebook,2019-10-08T16:43:17.322+03:00,GET,https://www.google.com/js/bg/SYFE8HXf9-G0ubHoDgAksvOZrafCUQzClDxzbSmfkZk.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,513,5306,,,-1,0,86,-1,-1,2,-1,172.217.18.4,,89,,
55,facebook,2019-10-08T16:43:17.414+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=l58a8pi5ptoa,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,708,1122,,,-1,0,92,-1,-1,3,-1,172.217.18.4,,96,value,
56,facebook,2019-10-08T16:43:17.473+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,467,112,,,0,0,110,115,147,1,0,172.217.18.4,,259,value,
57,facebook,2019-10-08T16:43:17.562+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5ObGexe8BWo5O12wAxu13wqovzEdEc8uw9-3K4o5K0Y8hwem0nCq1ewcG0KEswDwb61nwlU-cw5MKdwnU1oU881FU2YxW&__csr=&__req=1&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001267097&__s=jhyamf%3Alnt0gg%3Azu2cbt&__hsi=6745431806145443330-0&__spin_r=1001267097&__spin_b=trunk&__spin_t=1570543229,HTTP/1.1,825,0,,0,,unknown,0,,,,-1,-1,,,-1,0,0,-1,-1,0,-1,31.13.92.36,,0,value,No response received
