,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.blocked,timings.connect,timings.dns,timings.send,timings.ssl,timings.wait,serverIPAddress,comment,time,request.queryString.name,response._error
56,,2019-10-12T08:08:57.317+03:00,GET,https://ps.eyeota.net/pixel?pid=r8j3b20&t=gif&uid=c9cac736-b4ac-45ef-aab6-56926d27d963,HTTP/1.1,852,0,,302,Found,HTTP/1.1,0,,,https://i.w55c.net/ping_match.gif?st=EYEOTA&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D9sn4omv%26uid%3D_wfivefivec_%26newuser%3D1%26dc_rc%3D1%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,316,0,,,0,0,246,0,0,216,103,3.120.224.89,,350,value,
57,,2019-10-12T08:08:57.376+03:00,GET,https://cms.analytics.yahoo.com/cms?partner_id=RTGLY,HTTP/1.1,777,0,,302,Found,HTTP/1.1,0,text/html;charset=utf-8,,https://app.retargetly.com/sync?pid=22&sid=y-LZIAtK91lwUs2bGEA3yeoHEx79jNuudjtdg-,551,0,,,0,0,309,0,0,277,111,212.82.100.182,,422,value,
58,,2019-10-12T08:08:57.422+03:00,GET,https://trc.taboola.com/sg/retargetly/1/cm,HTTP/1.1,797,0,,302,Found,HTTP/1.1,0,,,https://app.retargetly.com/sync?pid=39&sid=27e438bf-f4b0-4a3c-af74-863d0042e540-tuct49ae949,538,0,,,0,0,278,25,0,243,90,151.101.18.2,,394,,
59,,2019-10-12T08:08:57.441+03:00,GET,https://pixel.tapad.com/idsync/ex/receive?partner_id=3012&partner_device_id=c9cac736-b4ac-45ef-aab6-56926d27d963&_rand=1570857983140,HTTP/1.1,903,0,,200,OK,HTTP/1.1,0,image/png,,,566,95,,,0,0,351,27,0,332,98,35.227.248.159,,477,value,
60,,2019-10-12T08:08:57.598+03:00,GET,https://prg.smartadserver.com/ac?nwid=3343&siteid=285178&pgid=1094673&fmtid=79568&async=1&visit=m&tmstp=6789674600&tag=sas_79568&sh=600&sw=800&pgDomain=https%3A%2F%2Fwww.taringa.net%2F&noadcbk=sas.noad,HTTP/1.1,965,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,1349,140,,,0,0,649,122,4,619,228,199.187.193.1,,1004,value,
61,,2019-10-12T08:08:57.612+03:00,GET,https://www.google.co.il/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-91290-1&cid=1525250259.1570856849&jid=1575026220&_v=j79&z=157432211&slf_rd=1&random=3511507792,HTTP/1.1,515,0,,200,OK,HTTP/1.1,0,image/gif,,,547,42,,,0,0,362,1,0,321,97,172.217.22.67,,462,value,
62,,2019-10-12T08:08:57.695+03:00,GET,https://www.facebook.com/tr/?id=143125965710465&ev=fb_page_view&dl=https%3A%2F%2Fwww.taringa.net%2F&rl=&if=false&ts=1570856937418&sw=800&sh=600,HTTP/1.1,547,0,,200,OK,HTTP/1.1,0,image/gif,,,367,44,,,0,0,217,0,0,186,87,157.240.1.35,,306,value,
63,,2019-10-12T08:08:57.708+03:00,GET,https://staticxx.facebook.com/connect/xd_arbiter.php?version=44,HTTP/1.1,584,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,515,11766,,,12,0,234,0,0,200,82,157.240.1.23,,331,value,
64,,2019-10-12T08:08:58.097+03:00,GET,https://app.retargetly.com/sync?pid=22&sid=y-LZIAtK91lwUs2bGEA3yeoHEx79jNuudjtdg-,HTTP/1.1,990,0,,200,OK,HTTP/1.1,0,image/png,,,1057,68,,,0,0,508,67,0,486,160,45.79.129.189,,737,value,
65,,2019-10-12T08:08:58.112+03:00,GET,https://app.retargetly.com/sync?pid=39&sid=27e438bf-f4b0-4a3c-af74-863d0042e540-tuct49ae949,HTTP/1.1,1336,0,,200,OK,HTTP/1.1,0,image/png,,,1057,68,,,0,0,524,85,0,494,174,45.79.129.189,,784,value,
66,,2019-10-12T08:08:58.149+03:00,GET,https://i.w55c.net/ping_match.gif?st=EYEOTA&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D9sn4omv%26uid%3D_wfivefivec_%26newuser%3D1%26dc_rc%3D1%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,HTTP/1.1,873,0,,302,Found,HTTP/1.1,0,,,https://ps.eyeota.net/match?bid=9sn4omv&uid=aYXa3KjE1Ij9V65&newuser=1&dc_rc=1&dc_mr=5&dc_orig=r8j3b20&,684,0,,,0,0,640,32,0,609,103,52.29.103.10,,776,value,
67,,2019-10-12T08:08:58.256+03:00,GET,https://ps.eyeota.net/match?bid=9sn4omv&uid=aYXa3KjE1Ij9V65&newuser=1&dc_rc=1&dc_mr=5&dc_orig=r8j3b20&,HTTP/1.1,868,0,,302,Found,HTTP/1.1,0,,,https://dpm.demdex.net/ibs:dpid=30064&dpuuid=16dbe6ddc20-479a0000010fcb90&redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D6j5b2cv%26uid%3D%24%7BDD_UUID%7D%26dc_rc%3D2%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,295,0,,,0,-1,-1,-1,0,-1,94,3.120.224.89,,94,value,
68,,2019-10-12T08:08:59.992+03:00,GET,https://dpm.demdex.net/ibs:dpid=30064&dpuuid=16dbe6ddc20-479a0000010fcb90&redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D6j5b2cv%26uid%3D%24%7BDD_UUID%7D%26dc_rc%3D2%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,HTTP/1.1,894,0,,302,Found,HTTP/1.1,0,,,https://dpm.demdex.net/demconf.jpg?et:ibs%7cdata:dpid=30064&dpuuid=16dbe6ddc20-479a0000010fcb90&redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D6j5b2cv%26uid%3D%24%7BDD_UUID%7D%26dc_rc%3D2%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,720,0,,,0,0,1602,34,0,1571,107,34.240.220.248,,1745,,
69,,2019-10-12T08:09:00.103+03:00,GET,https://dpm.demdex.net/demconf.jpg?et:ibs%7cdata:dpid=30064&dpuuid=16dbe6ddc20-479a0000010fcb90&redir=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D6j5b2cv%26uid%3D%24%7BDD_UUID%7D%26dc_rc%3D2%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,HTTP/1.1,971,0,,302,Found,HTTP/1.1,0,,,https://ps.eyeota.net/match?bid=6j5b2cv&uid=35462018677395470730956091015501069735&dc_rc=2&dc_mr=5&dc_orig=r8j3b20&,751,0,,,0,-1,-1,-1,0,-1,108,34.240.220.248,,108,value,
70,,2019-10-12T08:09:00.215+03:00,GET,https://ps.eyeota.net/match?bid=6j5b2cv&uid=35462018677395470730956091015501069735&dc_rc=2&dc_mr=5&dc_orig=r8j3b20&,HTTP/1.1,881,0,,302,Found,HTTP/1.1,0,,,https://match.rundsp.com/match.gif?id=2GOuc9Au4EHAtexOCQVhNhd9O5QDwmPCxXKdoEmpBisg&partner=eyeota&market=il&RED=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D652b2cv%26uid%3D%3CRunAds%20ID%3E%26dc_rc%3D3%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,370,0,,,0,-1,-1,-1,0,-1,142,3.120.224.89,,142,value,
71,,2019-10-12T08:09:02.318+03:00,POST,https://www.taringa.net/apiv7/track/story/impression,HTTP/1.1,920,40,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,634,2,,,0,-1,-1,-1,0,-1,526,104.16.249.39,,526,,
72,,2019-10-12T08:09:04.356+03:00,GET,https://match.rundsp.com/match.gif?id=2GOuc9Au4EHAtexOCQVhNhd9O5QDwmPCxXKdoEmpBisg&partner=eyeota&market=il&RED=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3D652b2cv%26uid%3D%3CRunAds%20ID%3E%26dc_rc%3D3%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26,HTTP/1.1,927,0,,302,Found,HTTP/1.1,0,image/gif,,https://ps.eyeota.net/match?bid=652b2cv&uid=3eff9b852ff642949fda35b0&dc_rc=3&dc_mr=5&dc_orig=r8j3b20&,569,0,,,0,0,3965,28,0,3947,187,54.209.242.98,,4182,value,
73,,2019-10-12T08:09:04.547+03:00,GET,https://ps.eyeota.net/match?bid=652b2cv&uid=3eff9b852ff642949fda35b0&dc_rc=3&dc_mr=5&dc_orig=r8j3b20&,HTTP/1.1,867,0,,302,Found,HTTP/1.1,0,,,https://eyeota-sync.dotomi.com/match/bounce/current?networkId=41703&version=1&nuid=2183yFDkDJa4_5sBFDFmIlBAq54SA5465ZznSGeerAsk&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3Dr8d1b20%26dc_rc%3D4%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26%26uid%3D,374,0,,,0,-1,-1,-1,0,-1,95,3.120.224.89,,96,value,
74,,2019-10-12T08:09:07.595+03:00,GET,https://eyeota-sync.dotomi.com/match/bounce/current?networkId=41703&version=1&nuid=2183yFDkDJa4_5sBFDFmIlBAq54SA5465ZznSGeerAsk&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3Dr8d1b20%26dc_rc%3D4%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26%26uid%3D,HTTP/1.1,931,0,,302,Found,HTTP/1.1,0,,,/match/bounce/current?DotomiTest=43b08f9c32112141&networkId=41703&version=1&nuid=2183yFDkDJa4_5sBFDFmIlBAq54SA5465ZznSGeerAsk&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3Dr8d1b20%26dc_rc%3D4%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26%26uid%3D,630,0,,,0,0,2869,77,0,2846,88,63.215.202.140,,3035,value,
75,,2019-10-12T08:09:07.841+03:00,GET,https://eyeota-sync.dotomi.com/match/bounce/current?DotomiTest=43b08f9c32112141&networkId=41703&version=1&nuid=2183yFDkDJa4_5sBFDFmIlBAq54SA5465ZznSGeerAsk&rurl=https%3A%2F%2Fps.eyeota.net%2Fmatch%3Fbid%3Dr8d1b20%26dc_rc%3D4%26dc_mr%3D5%26dc_orig%3Dr8j3b20%26%26uid%3D,HTTP/1.1,996,0,,302,Found,HTTP/1.1,0,,,https://ps.eyeota.net/match?bid=r8d1b20&dc_rc=4&dc_mr=5&dc_orig=r8j3b20&&uid=2183yFDkDJa4_5sBFDFmIlBAq54SA5465ZznSGeerAsk&expiration=1570944394&nuid=2183yFDkDJa4_5sBFDFmIlBAq54SA5465ZznSGeerAsk,461,0,,,0,0,150,0,0,123,87,63.215.202.140,,239,value,
76,,2019-10-12T08:09:07.932+03:00,GET,https://ps.eyeota.net/match?bid=r8d1b20&dc_rc=4&dc_mr=5&dc_orig=r8j3b20&&uid=2183yFDkDJa4_5sBFDFmIlBAq54SA5465ZznSGeerAsk&expiration=1570944394&nuid=2183yFDkDJa4_5sBFDFmIlBAq54SA5465ZznSGeerAsk,HTTP/1.1,959,0,,302,Found,HTTP/1.1,0,,,https://match.adsrvr.org/track/cmf/generic?ttd_pid=eyeota&ttd_tpi=1,201,0,,,0,-1,-1,-1,0,-1,99,3.120.224.89,,100,value,
77,,2019-10-12T08:09:08.821+03:00,GET,https://match.adsrvr.org/track/cmf/generic?ttd_pid=eyeota&ttd_tpi=1,HTTP/1.1,901,0,,302,Found,HTTP/1.1,0,text/html,,https://ps.eyeota.net/match?uid=82342a8e-6912-48af-af87-65b93aeda370&bid=1e2n4ou,703,191,,,0,0,759,24,0,731,253,52.221.30.100,,1038,value,
78,,2019-10-12T08:09:09.078+03:00,GET,https://ps.eyeota.net/match?uid=82342a8e-6912-48af-af87-65b93aeda370&bid=1e2n4ou,HTTP/1.1,846,0,,200,OK,HTTP/1.1,0,image/gif,,,103,70,,,0,-1,-1,-1,0,-1,90,3.120.224.89,,91,value,
79,,2019-10-12T08:09:09.252+03:00,GET,https://tag.crsspxl.com/s2.html?d=2134&u=https%3A%2F%2Fwww.taringa.net%2F&dx=139352%2C139354%2C139355%2C139353%2C47600%2C47601%2C51127%2C47856%2C47895%2C84067%2C84068%2C142563%2C47871%2C98376%2C142578%2C52634%2C52603%2C47465%2C47469%2C47472%2C47473%2C82257%2C93220%2C93222%2C93223%2C93221%2C47504%2C47536%2C47538%2C47539%2C47559%2C47560%2C47571%2C47575%2C47576%2C47573%2C47584%2C142628%2C142637%2C142636%2C142638%2C143090%2C143092%2C143091%2C143085%2C143050%2C143051%2C47910%2C63277%2C82930%2C82233%2C63281%2C63282%2C47677%2C47687%2C144745%2C47684%2C103579%2C103583%2C103588%2C103589%2C63284%2C103603%2C47917%2C103605%2C103606%2C47918%2C103626%2C103628%2C103630%2C103632%2C143069%2C143070%2C143073%2C143076%2C139360%2C139331%2C47835&p=,HTTP/1.1,1588,0,,0,,unknown,0,,,,-1,-1,,,0,-1,-1,-1,1,-1,0,23.21.124.241,,1,value,No response received
