,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.wait,timings.send,timings.ssl,timings.dns,timings.connect,timings.receive,timings.blocked,serverIPAddress,comment,time,request.queryString.name,response._error
24,,2019-10-11T14:15:44.441+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/fonts/DINNextRoundedLTPro-Bold.woff,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,binary/octet-stream,,,710,56944,,,93,1,296,0,326,118,0,13.226.6.164,,539,,
25,,2019-10-11T14:15:44.659+03:00,GET,https://d35aaqx5ub95lt.cloudfront.net/fonts/DINNextRoundedLTPro-Regular.woff,HTTP/1.1,457,0,,200,OK,HTTP/1.1,0,binary/octet-stream,,,710,54921,,,97,0,-1,-1,-1,48,-1,13.226.6.164,,146,,
26,,2019-10-11T14:15:46.207+03:00,GET,https://client.perimeterx.net/PXAsQJFZ9W/main.min.js,HTTP/1.1,369,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,617,26764,,,109,0,2447,32,2494,49,0,151.101.18.110,,2686,,
27,,2019-10-11T14:15:46.979+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,166,0,2951,0,2970,0,0,52.0.132.190,,3138,,
28,,2019-10-11T14:15:46.986+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,164,0,2942,0,2974,0,0,52.0.132.190,,3140,,
29,,2019-10-11T14:15:47.002+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,171,1,2950,0,2976,0,0,52.0.132.190,,3150,,
30,,2019-10-11T14:15:47.074+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,166,0,3350,25,3368,0,0,52.0.132.190,,3561,,
31,,2019-10-11T14:15:47.075+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,164,1,3022,0,3057,0,0,52.0.132.190,,3223,,
32,,2019-10-11T14:15:47.151+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,174,0,-1,-1,-1,0,-1,52.0.132.190,,175,,
33,,2019-10-11T14:15:47.156+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,174,0,-1,-1,-1,0,-1,52.0.132.190,,175,,
34,,2019-10-11T14:15:47.179+03:00,OPTIONS,https://excess.duolingo.com/batch,HTTP/1.1,454,0,,200,OK,HTTP/1.1,0,,,,397,0,,,177,0,-1,-1,-1,0,-1,52.0.132.190,,178,,
35,,2019-10-11T14:15:47.248+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,771,,200,OK,HTTP/1.1,0,,,,358,34,,,240,0,-1,-1,-1,0,-1,52.0.132.190,,241,,
36,,2019-10-11T14:15:47.249+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,888,,200,OK,HTTP/1.1,0,,,,358,34,,,289,0,-1,-1,-1,1,-1,52.0.132.190,,291,,
37,,2019-10-11T14:15:47.335+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,889,,200,OK,HTTP/1.1,0,,,,358,34,,,209,0,-1,-1,-1,0,-1,52.0.132.190,,210,,
38,,2019-10-11T14:15:47.362+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,792,,200,OK,HTTP/1.1,0,,,,358,34,,,283,0,-1,-1,-1,0,-1,52.0.132.190,,284,,
39,,2019-10-11T14:15:47.493+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,827,,0,,unknown,0,,,,-1,-1,,,0,0,-1,-1,-1,0,-1,52.0.132.190,,0,,No response received
40,,2019-10-11T14:15:47.525+03:00,GET,https://www.googletagmanager.com/gtm.js?id=GTM-TX6Z97C,HTTP/1.1,371,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,624,22078,,,95,0,3991,33,4010,52,0,216.58.207.72,,4192,value,
41,,2019-10-11T14:15:47.545+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,868,,200,OK,HTTP/1.1,0,,,,358,34,,,187,0,-1,-1,-1,0,-1,52.0.132.190,,188,,
42,,2019-10-11T14:15:47.549+03:00,POST,https://excess.duolingo.com/batch,HTTP/1.1,434,869,,0,,unknown,0,,,,-1,-1,,,0,0,-1,-1,-1,0,-1,52.0.132.190,,0,,No response received
