,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.receive,timings.connect,timings.blocked,timings.dns,timings.ssl,timings.wait,timings.send,serverIPAddress,comment,time,request.queryString.name
106,,2019-10-11T15:13:41.352+03:00,GET,https://adservice.google.co.il/adsid/integrator.js?domain=www.flashbynight.com,HTTP/1.1,398,0,,200,OK,HTTP/1.1,0,application/javascript; charset=UTF-8,,,805,104,,,0,4602,0,0,4571,90,0,172.217.21.226,,4695,value
107,,2019-10-11T15:13:41.492+03:00,GET,https://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-2984243483037620&output=html&adk=1812271804&adf=3025194257&lmt=1454490226&plat=1%3A8%2C2%3A8%2C8%3A8%2C9%3A32776%2C16%3A8388608%2C30%3A1048576&guci=2.2.0.0.2.2.0.0&format=0x0&url=http%3A%2F%2Fwww.flashbynight.com%2F&ea=0&flash=0&pra=7&wgl=1&adsid=NT&dt=1570796016782&bpp=14&bdt=542&fdt=4439&idt=4439&shv=r20191003&cbv=r20190131&saldr=aa&abxe=1&prev_fmts=728x90&nras=1&correlator=7595414313249&frm=20&pv=1&ga_vid=160890910.1570796021&ga_sid=1570796021&ga_hid=1343041926&ga_fc=0&iag=0&icsg=12266&dssz=8&mdo=0&mso=0&u_tz=180&u_his=2&u_java=0&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&adx=-12245933&ady=-12245933&biw=779&bih=600&scr_x=0&scr_y=0&eid=332260031%2C332260041%2C368226581%2C368226591%2C410075106%2C20040010&oid=3&pvsid=4471667757341603&pem=299&rx=0&eae=2&fc=912&brdim=0%2C0%2C0%2C0%2C800%2C0%2C800%2C600%2C800%2C600&vis=1&rsz=%7C%7Cs%7C&abl=NS&fu=16&bc=23&ifi=1&uci=1.xsjm2fq1uml2&dtd=4447,HTTP/1.1,1450,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,905,0,,,0,149,0,0,120,88,1,172.217.16.162,,240,value
108,,2019-10-11T15:13:41.542+03:00,GET,https://googleads.g.doubleclick.net/pagead/adview?ai=CifyQCnagXfHGJoP73gPK-KCwCfnRiqNZrf6zrJoKj9W4xMsIEAEghZOHBWD5uvSDnBCgAaaIotkDyAEJqQJgiPPJNj-pPqgDAaoEswFP0C1e4kasQ2wNOQAAzaa7ZVbcINFtz4M2kIru466IiToHlnH9w9Nk_l-iaHHOn5uarEEUD_BaxPdqs9IcfveEdAX0tDIO1RqpQ44gnBH-smISqEs1r7yUn0bP44zb-ZgT0VwLklZCqg1YyU4fucQ0R2PrJxJirqbz88Slt965ul3Wd0GOX-S7iIvBM94O6ZxVqgvSKc5StYBDHGlOkoNu7OqbI5GXhgOqnmdrHyBYvT5IfMAE56inprICkgUECAQYAZIFBAgFGASgBhGAB6W9iKMBqAeOzhuoB9XJG6gHwdMbqAeF1BuoB4HUG6gHgtQbqAeG1BuoB4TUG6gHk9gbqAfg0xuoB7oGqAfZyxuoB8_MG6gHpr4b2AcA8gcEEPmKXtIIBwiAYRABGB6ACgHYEwI&sigh=zJxhR0y85N8&tpd=AGWhJmtlkFOpKejGiUdvd8IHQTw1yL1ob-RSIOLdKQZBLY_dsg,HTTP/1.1,1925,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,1114,0,,,0,-1,-1,-1,-1,98,1,172.217.16.162,,99,value
109,,2019-10-11T15:13:41.896+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y5/r/OqOE21UvWe3.png,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/png,,,520,400,,,0,2219,0,32,2185,97,0,157.240.1.23,,2350,
110,,2019-10-11T15:13:41.900+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ivXU4/yT/l/he_IL/iRGccpC9LM-.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,405,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,125127,,,147,2221,0,32,2187,92,0,157.240.1.23,,2494,value
111,,2019-10-11T15:13:44.321+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/m_js_controller.js,HTTP/1.1,1336,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,14391,,,26,2775,0,0,2745,110,1,172.217.16.129,,2914,
112,,2019-10-11T15:13:44.360+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/qs_click_protection.js,HTTP/1.1,1340,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,676,5132,,,2,2817,0,0,2791,91,1,172.217.16.129,,2912,
113,,2019-10-11T15:13:44.380+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/abg_lite.js,HTTP/1.1,1322,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,11455,,,5,2837,0,2,2811,83,1,172.217.16.129,,2930,
114,,2019-10-11T15:13:44.384+03:00,GET,https://tpc.googlesyndication.com/pagead/js/r20191003/r20110914/client/window_focus.js,HTTP/1.1,1333,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,678,1044,,,0,2503,0,0,2483,83,1,172.217.16.129,,2589,
115,,2019-10-11T15:13:44.419+03:00,GET,https://fw.adsafeprotected.com/rjss/www.googletagservices.com/295482/36907007/dcm/dcmads.js?ias_pb_click=https://adclick.g.doubleclick.net/aclk%3Fsa%3Dl%26ai%3DCPHo_CnagXfHGJoP73gPK-KCwCfnRiqNZrf6zrJoKj9W4xMsIEAEghZOHBWD5uvSDnBCgAaaIotkDyAEJqQJgiPPJNj-pPqgDAaoEtgFP0C1e4kasQ2wNOQAAzaa7ZVbcINFtz4M2kIru466IiToHlnH9w9Nk_l-iaHHOn5uarEEUD_BaxPdqs9IcfveEdAX0tDIO1RqpQ44gnBH-smISqEs1r7yUn0bP44zb-ZgT0VwLklZCqg1YyU4fucQ0R2PrJxJirqbz88Slt965ul3Wd0GOX-S7iIvBM94O6ZxVqgvSKc5StYBDHGlOkoNu7OqbI5GXhgOqniVpG7LxQ7YzkBh9tqAGEYAHpb2IowGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhuoB_PRG6gH7NUb2AcA0ggHCIBhEAEYHoAKAdgTAg%26num%3D1%26sig%3DAOD64_0Cuo_PshB8S-2cs85c8yl0cxCccg%26client%3Dca-pub-2984243483037620%26adurl%3D,HTTP/1.1,1997,0,,200,OK,HTTP/1.1,0,application/javascript;charset=utf-8,,,417,69156,,,89,2849,0,29,2823,188,1,199.166.0.24,,3158,value
116,,2019-10-11T15:13:44.746+03:00,GET,"https://fw.adsafeprotected.com/rfw/www.googletagservices.com/295482/36907007/dcm/dcmads.js/__IntegralAS_Q_S__?&adsafe_url=http%3A%2F%2Fwww.flashbynight.com&adsafe_type=g&adsafe_url=http%3A%2F%2Fwww.flashbynight.com%2F&adsafe_type=e&adsafe_url=https%3A%2F%2Fgoogleads.g.doubleclick.net%2Fpagead%2Fads%3Fclient%3Dca-pub-2984243483037620%26output%3Dhtml%26h%3D90%26slotname%3D8342699246%26adk%3D2209603674%26adf%3D54630664%26w%3D728%26lmt%3D1454490226%26rafmt%3D12%26guci%3D2.2.0.0.2.2.0.0%26format%3D728x90%26url%3Dhttp%253A%252F%252Fwww.flashbynight.com%252F%26flash%3D0%26wgl%3D1%26adsid%3DNT%26dt%3D1570796016744%26bpp%3D36%26bdt%3D504%26fdt%3D4427%26idt%3D4427%26shv%3Dr20191003%26cbv%3Dr20190131%26saldr%3Daa%26abxe%3D1%26correlator%3D7595414313249%26frm%3D20%26pv%3D2%26ga_vid%3D160890910.1570796021%26ga_sid%3D1570796021%26ga_hid%3D1343041926%26ga_fc%3D0%26iag%3D0%26icsg%3D4074%26dssz%3D7%26mdo%3D0%26mso%3D0%26u_tz%3D180%26u_his%3D2%26u_java%3D0%26u_h%3D600%26u_w%3D800%26u_ah%3D600%26u_aw%3D800%26u_cd%3D24%26u_nplug%3D0%26u_nmime%3D0%26adx%3D26%26ady%3D107%26biw%3D779%26bih%3D600%26scr_x%3D0%26scr_y%3D0%26eid%3D332260031%252C332260041%252C368226581%252C368226591%252C410075106%252C20040010%26oid%3D3%26pvsid%3D4471667757341603%26pem%3D299%26rx%3D0%26eae%3D0%26fc%3D912%26brdim%3D0%252C0%252C0%252C0%252C800%252C0%252C800%252C600%252C800%252C600%26vis%3D1%26rsz%3D%257C%257CeE%257C%26abl%3DCS%26pfx%3D0%26fu%3D272%26bc%3D23%26ifi%3D1%26uci%3D1.cc46iuzc08hr%26xpc%3DKqLAJDSJFb%26p%3Dhttp%253A%2F%2Fwww.flashbynight.com%26dtd%3D4461&adsafe_type=df&adsafe_jsinfo=,id:5997071f-8521-3439-2542-a3af97b094b7,c:qKdFZ5,sl:na,em:true,fr:false,mn:app21ami,pt:1-5-15,br:u,abv:na,an:n,fm:rEAQ2tn+11|12|131*.295482-36907007|14|151,idMap:131*,ex:e2,pl:,rend:0,renddet:WINDOW,rmeas:0,es:0,sc:1,ha:1,gm:0,tt:rjss,thd:1,et:35,oid:011e3d00-ec23-11e9-ae60-00259086ccde,v:19.8.22,sp:0,wr:800.600,sr:800.600,ov:0",HTTP/1.1,3147,0,,302,Found,HTTP/1.1,0,,,https://www.googletagservices.com/dcm/dcmads.js?,305,0,,,0,-1,-1,-1,-1,125,1,199.166.0.24,,127,value
117,,2019-10-11T15:13:45.841+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd_listener.js?cache=r20110914,HTTP/1.1,1334,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29553,,,79,961,0,0,938,129,1,172.217.18.162,,1172,value
118,,2019-10-11T15:13:45.841+03:00,GET,https://www.googletagservices.com/dcm/dcmads.js?,HTTP/1.1,1295,0,,200,OK,HTTP/1.1,0,text/javascript,,,732,2036,,,0,3956,0,0,3925,95,0,172.217.18.162,,4054,
119,,2019-10-11T15:13:45.880+03:00,GET,https://www.googletagservices.com/activeview/js/current/osd.js?cb=%2Fr20100101,HTTP/1.1,398,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29044,,,71,4659,0,0,4630,118,0,172.217.18.162,,4850,value
120,,2019-10-11T15:13:45.945+03:00,GET,https://www.googletagservices.com/dcm/impl_v53.js,HTTP/1.1,1296,0,,200,OK,HTTP/1.1,0,text/javascript,,,737,9516,,,3,-1,-1,-1,-1,102,0,172.217.18.162,,106,
121,,2019-10-11T15:13:48.564+03:00,GET,https://static.adsafeprotected.com/sca.17.4.95.js,HTTP/1.1,1296,0,,200,OK,HTTP/1.1,0,application/javascript,,,365,20442,,,2,2690,0,43,2661,168,1,199.166.0.32,,2905,
122,,2019-10-11T15:13:49.144+03:00,GET,"https://dt.adsafeprotected.com/dt?advEntityId=295482&asId=5997071f-8521-3439-2542-a3af97b094b7&tv={c:qKdFZw,pingTime:-2,time:61,type:a,im:{sf:0,pom:1,prf:{beA:3500,beZ:3503,mfA:3506,cmA:3507,inA:3507,inZ:3515,prA:3515,prZ:3524,si:3535,poA:3537,poZ:3550,cmZ:3550,mfZ:3550,loA:3556,loZ:3559,ltA:3561,ltZ:3561}},sca:{dfp:{df:4,sz:728.90,dom:ins}},env:{gca:0},clog:[{piv:-1,vs:n,r:l,w:728,h:90,t:33}],es:0,sc:1,ha:1,gm:0,slTimes:{i:0,o:0,n:61,pp:0,pm:0},slEvents:[{sl:n,t:33,wc:0.0.800.600,ac:NaN.NaN.728.90,am:i,cc:NaN.NaN.728.90,piv:-1,obst:0,th:0,reas:l,bkn:{piv:[50~1],as:[50~728.90]}}],slEventCount:1,em:true,fr:false,e:,tt:rjss,dtt:0,fm:rEAQ2tn+11|12|131*.295482-36907007|14|151,idMap:131*,rend:0,renddet:WINDOW,rmeas:0,sinceFw:23,readyFired:false}&br=u",HTTP/1.1,2038,0,,200,OK,HTTP/1.1,0,image/gif,,,260,43,,,0,4353,0,15,4329,164,0,104.244.36.20,,4534,value
123,,2019-10-11T15:13:49.313+03:00,GET,"https://dt.adsafeprotected.com/dt?advEntityId=295482&asId=5997071f-8521-3439-2542-a3af97b094b7&tv={c:qKdH7A,pingTime:-10,time:4405,type:s,mvn:ZnNjPTEyLHNkPTMsbm89Nyxhc3A9MQ--,fsc:17.4.95v220002022020220000002002222000022220200000222220222020002222022002222200002220222022222222222000000200000022220222220222222222222202222222222222222222222222222222222222200000022022020020000002002202022022022222222000000000020222202022022020000000020000000000000000000002220202220000022200202202220022000200222022200220022222220020222222000220000222202222202222000002002002222222222220022202200222002220202202,sd:MTcuNC45NXY2MDB8fDgwMHx8MXx8MXx8MjR8fDYwMHx8MHx8MHx8MXx8bGFuZHNjYXBlLXByaW1hcnl8fDI0fHw0LzN8fDQvM3x8MHx8ODAw,no:MTcuNC45NXZNb3ppbGxhfHxOZXRzY2FwZXx8bnx8NHx8bnx8MTB8fG58fFdpbjMyfHxHZWNrb3x8MjAwMzAxMDd8fC0xODB8fE1vemlsbGEvNS4wIChXaW5kb3dzIE5UIDEwLjA7IFdpbjY0OyB4NjQpIEFwcGxlV2ViS2l0LzUzNy4zNiAoS0hUTUwsIGxpa2UgR2Vja28pIEhlYWRsZXNzQ2hyb21lLzc3LjAuMzg2NS45MCBTYWZhcmkvNTM3LjM2fHwxfHwxfHxHb29nbGUgSW5jLnx8bg--,asp:1570796029111||72613b2f7b8d21b2b4fc48db77b705b6||c6712909739422637e599f854f059272||79ec1bab0704a915524c2917ee38d6a4||4996c67fc618e6127c4c7e8a64d8d203||efa1abde318792cdd4dce38dafb066e0||a4483e94e17ec3fb3fddc3c7bbccebdd||78ce9de7b7621bf7abc6842ba955daa8||1529428597}",HTTP/1.1,2555,0,,200,OK,HTTP/1.1,0,image/gif,,,260,43,,,0,-1,-1,-1,-1,155,1,104.244.36.20,,156,value
124,,2019-10-11T15:13:51.253+03:00,GET,"https://ad.doubleclick.net/ddm/adj/N834873.3159GOOGLE/B22909462.249485735;dc_ver=53.147;sz=728x90;u_sd=1;dc_adk=192119017;ord=cxa67c;click=https%3A%2F%2Fadclick.g.doubleclick.net%2Faclk%3Fsa%3Dl%26ai%3DCPHo_CnagXfHGJoP73gPK-KCwCfnRiqNZrf6zrJoKj9W4xMsIEAEghZOHBWD5uvSDnBCgAaaIotkDyAEJqQJgiPPJNj-pPqgDAaoEtgFP0C1e4kasQ2wNOQAAzaa7ZVbcINFtz4M2kIru466IiToHlnH9w9Nk_l-iaHHOn5uarEEUD_BaxPdqs9IcfveEdAX0tDIO1RqpQ44gnBH-smISqEs1r7yUn0bP44zb-ZgT0VwLklZCqg1YyU4fucQ0R2PrJxJirqbz88Slt965ul3Wd0GOX-S7iIvBM94O6ZxVqgvSKc5StYBDHGlOkoNu7OqbI5GXhgOqniVpG7LxQ7YzkBh9tqAGEYAHpb2IowGoB47OG6gH1ckbqAfB0xuoB4XUG6gHgdQbqAeC1BuoB4bUG6gHhNQbqAeT2BuoB-DTG6gHugaoB9nLG6gHz8wbqAemvhuoB_PRG6gH7NUb2AcA0ggHCIBhEAEYHoAKAdgTAg%26num%3D1%26sig%3DAOD64_0Cuo_PshB8S-2cs85c8yl0cxCccg%26client%3Dca-pub-2984243483037620%26adurl%3D;dc_rfl=2,http%3A%2F%2Fwww.flashbynight.com$2,http%3A%2F%2Fwww.flashbynight.com%2F$0;xdt=1;crlt=zEzq-HX1g4;sttr=125;prcl=s?",HTTP/1.1,2239,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,684,10849,,,13,5143,0,33,5111,125,1,172.217.22.70,,5316,
125,,2019-10-11T15:13:51.415+03:00,GET,https://tpc.googlesyndication.com/sodar/UFYwWwmt.js,HTTP/1.1,1298,0,,200,OK,HTTP/1.1,0,text/javascript,,,514,15207,,,30,-1,-1,-1,-1,89,1,172.217.16.129,,121,
126,,2019-10-11T15:13:51.559+03:00,GET,https://tpc.googlesyndication.com/sodar/Enqz_20U.html,HTTP/1.1,1453,0,,200,OK,HTTP/1.1,0,text/html,,,507,8395,,,7,-1,-1,-1,-1,91,1,172.217.16.129,,101,
127,,2019-10-11T15:13:51.677+03:00,GET,https://pagead2.googlesyndication.com/bg/aPEEM9OJ9hGaYafZgWtx3Nc8atx1tS31xt75J5Meqn4.js,HTTP/1.1,431,0,,200,OK,HTTP/1.1,0,text/javascript,,,738,5323,,,3,-1,-1,-1,-1,94,0,172.217.21.226,,99,
128,,2019-10-11T15:13:51.937+03:00,GET,https://pagead2.googlesyndication.com/pagead/gen_204?id=sodar&v=30&t=2&bgai=BiHpJFHagXar1KMj47gOz9KywCgAAAAA4AeAEAg&bg=!9Pel9-9YcnLaM-mYq0ECAAAAbVIAAAAjmQGvp4d_7UwluvKceaEFzP-s9aL4Ut_vYu4p593f0IA0veQgiDeeJNron03WJVrsHtBXIw8v8KOjmeinsHSMzUnbopv5wC-PaHbV_-R54165DVVxKQ4ZwdS9E2BQQnw9LLVO5876HzmY7Njl9hqOpPvl-jYaVl-GeeOeKNuCgNh_ZdwIiy6_ipAD9FreC873haBh3QOYuXhkp7JmSherxbzFF9MqZAE8yxmwZm9YwVZDqosYOCqfn_ZTVARYNen7LLkNBwgK2ZAJOJxJDBwaf_9S3Ea285ZauCnDvR9Y_h-wOsu0bB7FWWIKrbkLIPme7XH9_xbhpD1JUvltdylhxQ6FEU-ZXhJKyjV9wHesITGsS57CrF4vM4IWy-emsQHXeGxD0l7HKQ9lEUFgXg_zMp9M-9u-hPrWp3mCach0n9zsWGSOJZ8_mL70QpZczQDXQOxBgaVwsrR7bOZXXsPUZPDLd2b16sHN9v7TjnBQmtSu33ggAQ8m7VRmBwLszeUDbILEDNIuouCpSwQ1_9eCSmbGnnNKs_r6ntfgY4ESYBjRzp0PHc1EI5UMCvyH_0WjKKc,HTTP/1.1,1111,0,,204,No Content,HTTP/1.1,0,image/gif,,,768,0,,,0,-1,-1,-1,-1,103,0,172.217.21.226,,104,value
129,,2019-10-11T15:13:52.550+03:00,GET,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsszpGDgkirFu1nuPH45Vk0sGzsZc_cln34flPrvwzrpbsnj6ZX7KUSZ-68HpSDU_c1B2jEXBbIPGzgf1tFfatUOKFgfVisDMhkjDHGO9GW_7O4Lng8&sai=AMfl-YRh0LrVOLCKE5zL66O5Ptz-rybDR8DIm2O49LjAiC1bKQY-sv4t0syzV6PiVL12eiiEPkH4iGVXtNlw&sig=Cg0ArKJSzK24r-zXfgHGEAE&adk=2209603674&tt=-1&bs=779%2C600&mtos=1067,1067,1067,1067,1067&tos=1067,0,0,0,0&p=107,26,197,754&mcvt=1067&rs=1&ht=0&tfs=5399&tls=6466&mc=1&lte=1&bas=0&bac=0&met=no&avms=nio&niot_obs=22&niot_cbk=29&md=2&lm=2&rst=1570796021215&dlt=314&rpt=10228&isd=0&msd=0&oseid=3&xdi=0&ps=779%2C5339&ss=800%2C600&pt=-1&bin=1&deb=1-2-2-34-64-26-185-62-0-0-0&tvt=6448&r=v&id=osdim&vs=4&uc=11&upc=0&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=0x0&itpl=20&v=20191009",HTTP/1.1,2014,0,,200,OK,HTTP/1.1,0,image/gif,,,793,42,,,0,-1,-1,-1,-1,104,0,172.217.21.226,,106,value
130,,2019-10-11T15:13:52.694+03:00,GET,https://s0.2mdn.net/879366/express_html_inpage_rendering_lib_200_260.js,HTTP/1.1,1360,0,,200,OK,HTTP/1.1,0,text/javascript,,,567,41789,,,78,1251,0,29,1232,99,0,172.217.22.6,,1459,
131,,2019-10-11T15:13:52.893+03:00,GET,https://www.googletagservices.com/activeview/js/current/lidar.js?cache=r20110914,HTTP/1.1,1327,0,,200,OK,HTTP/1.1,0,text/javascript,,,708,29228,,,38,-1,-1,-1,-1,129,0,172.217.18.162,,168,value
132,,2019-10-11T15:13:53.108+03:00,GET,https://s0.2mdn.net/8438133/1570636058512/2019_EMEA_INTL_IL_OctWWSS_728x90_2019100/index.html,HTTP/1.1,1493,0,,200,OK,HTTP/1.1,0,text/html,,,537,30867,,,71,210,0,0,177,87,0,172.217.22.6,,370,
133,,2019-10-11T15:13:53.324+03:00,GET,https://s0.2mdn.net/8438133/1570636058512/2019_EMEA_INTL_IL_OctWWSS_728x90_2019100/AC_Logo_Web.svg?,HTTP/1.1,521,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,540,1488,,,0,-1,-1,-1,-1,82,0,172.217.22.6,,83,
134,,2019-10-11T15:13:53.410+03:00,GET,https://s0.2mdn.net/8438133/1570636058512/2019_EMEA_INTL_IL_OctWWSS_728x90_2019100/CTA_BOOKNOW_EN-01.svg?,HTTP/1.1,527,0,,200,OK,HTTP/1.1,0,image/svg+xml,,,538,1137,,,0,-1,-1,-1,-1,86,0,172.217.22.6,,87,
135,,2019-10-11T15:13:53.464+03:00,GET,https://s0.2mdn.net/8438133/1570636058512/2019_EMEA_INTL_IL_OctWWSS_728x90_2019100/15_728x90.jpg?,HTTP/1.1,519,0,,200,OK,HTTP/1.1,0,image/jpeg,,,491,14106,,,28,138,0,0,113,101,0,172.217.22.6,,268,
136,,2019-10-11T15:13:57.592+03:00,GET,https://googleads4.g.doubleclick.net/pcs/view?xai=AKAOjsvJodK-pHW68U4l0296hfbOhJ5aARZMDTLF5GSvjy6HPcPPHHiN5RJ4WS73axWKiG_iP3AYLhA02-JcJkztHguLHUqKB76ERAWf4H1jHftuJmp1VeskQnW2dpFyghS06vaa5UIlQQKA2IPkWzzp&sig=Cg0ArKJSzConrRBQ_1t7EAE&urlfix=1&adurl=,HTTP/1.1,1606,0,,200,OK,HTTP/1.1,0,image/gif,,,766,0,,,0,4660,0,30,4627,105,0,172.217.23.98,,4798,value
