,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.dns,timings.send,timings.wait,timings.ssl,timings.receive,timings.blocked,timings.connect,serverIPAddress,comment,time,request.queryString.name,response._error
10,facebook,2019-09-28T18:54:59.602+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yU/r/uVMI02gYvfk.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80563,,,-1,1,146,-1,363,-1,-1,157.240.1.23,,511,value,
11,facebook,2019-09-28T18:55:00.611+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/OBaVg52wtTZ.png,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/png,,,522,42565,,,0,0,101,193,335,0,286,157.240.1.23,,723,,
12,facebook,2019-09-28T18:55:00.641+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yb/r/GsNJNwuI-UM.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,520,522,,,0,1,221,211,1,0,301,157.240.1.23,,525,,
13,facebook,2019-09-28T18:55:00.660+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/FCL54XJbMl1.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,98852,,,0,1,204,200,433,0,292,157.240.1.23,,932,,
14,facebook,2019-09-28T18:55:00.671+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iyLU4/y5/l/he_IL/nHWBLEegsyI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,332251,,,-1,0,212,-1,650,-1,-1,157.240.1.23,,863,value,
15,facebook,2019-09-28T18:55:00.684+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yq/r/4VKqg5G-mwJ.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,14156,,,0,11,194,216,7,0,310,157.240.1.23,,524,,
16,facebook,2019-09-28T18:55:00.880+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yo/r/8qvpTissqcf.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,521,1506,,,-1,0,141,-1,1,-1,-1,157.240.1.23,,143,,
17,facebook,2019-09-28T18:55:00.906+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yB/r/kXi20P20rol.png,HTTP/1.1,474,0,,200,OK,HTTP/1.1,0,image/png,,,522,17241,,,-1,0,141,-1,120,-1,-1,157.240.1.23,,262,,
18,facebook,2019-09-28T18:55:01.699+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3igfX4/y3/l/he_IL/MsohL9sFE5e.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,18571,,,-1,0,105,-1,22,-1,-1,157.240.1.23,,129,value,
19,facebook,2019-09-28T18:55:01.700+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0rno7UBGrTm.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,32167,,,-1,0,118,-1,37,-1,-1,157.240.1.23,,156,value,
20,facebook,2019-09-28T18:55:01.702+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/Nn-CtpnbA7n.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,17384,,,-1,0,117,-1,135,-1,-1,157.240.1.23,,253,value,
21,facebook,2019-09-28T18:55:01.703+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i5f14/yQ/l/he_IL/DAaf_rYHcvf.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,31403,,,-1,0,132,-1,242,-1,-1,157.240.1.23,,375,value,
22,facebook,2019-09-28T18:55:01.703+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3if384/y3/l/he_IL/wSoaFW7wWeN.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,7081,,,-1,0,143,-1,0,-1,-1,157.240.1.23,,144,value,
23,facebook,2019-09-28T18:55:01.711+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iN2Z4/yB/l/he_IL/1bTxZnWjjdh.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,28375,,,-1,0,142,-1,11,-1,-1,157.240.1.23,,154,value,
24,facebook,2019-09-28T18:55:01.720+03:00,GET,https://facebook.com/security/hsts-pixel.gif,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/gif,,,1333,48,,,15,0,137,1330,0,0,1433,157.240.1.35,,1587,,
25,facebook,2019-09-28T18:55:01.882+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/Eh_MYLPvxke.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4145,,,-1,0,88,-1,6,-1,-1,157.240.1.23,,95,value,
26,facebook,2019-09-28T18:55:01.885+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ixyo4/yb/l/he_IL/GyR83-qaiWl.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,35760,,,-1,0,112,-1,73,-1,-1,157.240.1.23,,186,value,
27,facebook,2019-09-28T18:55:01.885+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iNz24/yg/l/he_IL/53HXKa4Btdy.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4543,,,-1,0,96,-1,3,-1,-1,157.240.1.23,,100,value,
28,facebook,2019-09-28T18:55:01.885+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yG/r/EDWT5D6CZW0.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,3292,,,-1,0,125,-1,1,-1,-1,157.240.1.23,,127,value,
29,facebook,2019-09-28T18:55:01.908+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1562,55,,,-1,0,161,-1,8,-1,-1,157.240.1.35,,171,,
30,facebook,2019-09-28T18:55:01.959+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iSuz4/y-/l/he_IL/0u06c8RIoL-.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,60744,,,-1,0,118,-1,284,-1,-1,157.240.1.23,,404,value,
31,facebook,2019-09-28T18:55:01.981+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iJre4/yw/l/he_IL/5adkNit3zuK.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13874,,,-1,0,129,-1,10,-1,-1,157.240.1.23,,140,value,
32,facebook,2019-09-28T18:55:01.988+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iV7J4/yH/l/he_IL/gFylS2EXD7x.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,15605,,,-1,0,132,-1,23,-1,-1,157.240.1.23,,156,value,
33,facebook,2019-09-28T18:55:02.015+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/x9mvWUy_crF.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4374,,,-1,0,135,-1,3,-1,-1,157.240.1.23,,139,value,
34,facebook,2019-09-28T18:55:02.077+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuJQ4/yr/l/he_IL/CsLqpwK7m82.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,436,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,13490,,,-1,0,99,-1,26,-1,-1,157.240.1.23,,126,value,
35,facebook,2019-09-28T18:55:02.090+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yz/r/v4WgC_pJT9B.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2375,,,-1,0,191,-1,4,-1,-1,157.240.1.23,,196,value,
36,facebook,2019-09-28T18:55:02.091+03:00,GET,https://www.facebook.com/common/referer_frame.php,HTTP/1.1,649,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,1562,55,,,-1,0,262,-1,0,-1,-1,157.240.1.35,,263,,
37,facebook,2019-09-28T18:55:02.126+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yj/r/7IfOm1SRTox.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,2116,,,-1,0,167,-1,6,-1,-1,157.240.1.23,,174,value,
38,facebook,2019-09-28T18:55:02.346+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,413,0,,200,OK,HTTP/1.1,0,image/gif,,,519,43,,,-1,0,102,-1,0,-1,-1,157.240.1.23,,104,,
39,facebook,2019-09-28T18:55:03.877+03:00,GET,https://cx.atdmt.com/?f=AYyGDUNvBHil1pB4JIJfoMd3zA7ngynqsgx6HSwF0QnwwfsfPU-ZuQ4w0F1wYQnejzFe-c0KhvkuXOjTRrJMD1aF&c=247502115&v=1&l=2,HTTP/1.1,509,0,,200,OK,HTTP/1.1,0,image/gif,,,537,42,,,0,37,137,1313,0,0,1404,157.240.1.6,,1580,value,
40,facebook,2019-09-28T18:55:05.616+03:00,GET,https://fbsbx.com/captcha/recaptcha/iframe/?referer=https%3A%2F%2Fwww.facebook.com&compact=0,HTTP/1.1,586,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1420,43096,,,0,0,219,3253,214,0,3380,157.240.1.35,,3817,value,
41,facebook,2019-09-28T18:55:05.859+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yX/l/0,cross/bfvR9xuXjag.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,534,164,,,-1,0,105,-1,7,-1,-1,157.240.1.23,,114,value,
42,facebook,2019-09-28T18:55:05.860+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yG/l/0,cross/szkOH61w3V9.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,37267,,,-1,1,117,-1,276,-1,-1,157.240.1.23,,394,value,
43,facebook,2019-09-28T18:55:05.861+03:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yD/l/0,cross/xxiiEH1LGPY.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,485,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,581,22481,,,-1,1,125,-1,160,-1,-1,157.240.1.23,,288,value,
44,facebook,2019-09-28T18:55:05.864+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yU/r/uVMI02gYvfk.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,80563,,,-1,1,107,-1,381,-1,-1,157.240.1.23,,490,value,
45,facebook,2019-09-28T18:55:07.367+03:00,GET,https://www.google.com/recaptcha/api.js,HTTP/1.1,423,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,440,465,,,1,0,86,1414,2,0,1506,172.217.16.196,,1597,,
46,facebook,2019-09-28T18:55:07.627+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iyLU4/y5/l/he_IL/nHWBLEegsyI.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,598,332251,,,-1,0,93,-1,764,-1,-1,157.240.1.23,,859,value,
47,facebook,2019-09-28T18:55:07.631+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/0rno7UBGrTm.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,32167,,,-1,0,113,-1,187,-1,-1,157.240.1.23,,301,value,
48,facebook,2019-09-28T18:55:07.634+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iN2Z4/yB/l/he_IL/1bTxZnWjjdh.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,472,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,597,28375,,,-1,0,134,-1,254,-1,-1,157.240.1.23,,389,value,
49,facebook,2019-09-28T18:55:07.634+03:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yi/r/Eh_MYLPvxke.js?_nc_x=Ij3Wp8lg5Kz,HTTP/1.1,461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,596,4145,,,-1,0,135,-1,85,-1,-1,157.240.1.23,,222,value,
50,facebook,2019-09-28T18:55:10.299+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,468,0,,200,OK,HTTP/1.1,0,text/javascript,,,488,94031,,,21,0,65,2728,369,0,2798,172.217.22.99,,3255,,
51,facebook,2019-09-28T18:55:10.373+03:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,590,4864,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1309,0,,,-1,1,183,-1,1,-1,-1,157.240.1.35,,187,,
52,facebook,2019-09-28T18:55:10.768+03:00,GET,https://www.google.com/recaptcha/api2/anchor?ar=1&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&co=aHR0cHM6Ly9mYnNieC5jb206NDQz&hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&size=normal&cb=wlxn2217w03y,HTTP/1.1,722,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,681,9466,,,-1,0,94,-1,11,-1,-1,172.217.16.196,,107,value,
53,facebook,2019-09-28T18:55:10.884+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/styles__ltr.css,HTTP/1.1,575,0,,200,OK,HTTP/1.1,0,text/css,,,481,91705,,,-1,0,104,-1,211,-1,-1,172.217.22.99,,316,,
54,facebook,2019-09-28T18:55:11.114+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,561,0,,200,OK,HTTP/1.1,0,text/javascript,,,488,94031,,,0,0,78,119,353,0,227,172.217.22.99,,660,,
55,facebook,2019-09-28T18:55:11.582+03:00,GET,https://www.google.com/js/bg/JBwSXsc__bL1AIIwyKh3QnwBHg7D-WM3_5_AwioMKBk.js,HTTP/1.1,553,0,,200,OK,HTTP/1.1,0,text/javascript,,,487,5282,,,-1,0,84,-1,1,-1,-1,172.217.16.196,,86,,
56,facebook,2019-09-28T18:55:11.672+03:00,GET,https://www.google.com/recaptcha/api2/webworker.js?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe,HTTP/1.1,565,0,,200,OK,HTTP/1.1,0,text/javascript; charset=UTF-8,,,440,112,,,-1,0,76,-1,1,-1,-1,172.217.16.196,,78,value,
57,facebook,2019-09-28T18:55:11.746+03:00,GET,https://www.google.com/recaptcha/api2/bframe?hl=en&v=Zy-zVXWdnDW6AUZkKlojAKGe&k=6Lc9qjcUAAAAADTnJq5kJMjN9aD1lxpRLMnCS2TR&cb=b6rxujcvkfwn,HTTP/1.1,673,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,681,1122,,,0,1,131,84,2,0,160,172.217.16.196,,295,value,
58,facebook,2019-09-28T18:55:12.026+03:00,GET,https://www.gstatic.com/recaptcha/releases/Zy-zVXWdnDW6AUZkKlojAKGe/recaptcha__en.js,HTTP/1.1,459,0,,200,OK,HTTP/1.1,0,text/javascript,,,488,94031,,,-1,0,83,-1,96,-1,-1,172.217.22.99,,181,,
59,facebook,2019-09-28T18:55:12.139+03:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade&__user=0&__a=1&__dyn=7xe6FomK36Q5E5mWyWzEjy9uC1swgE98nwgU6C7UW3q327E2vwXx61rwf24o3Bw5VCwjE3awbG789U2NwlU5ufz81sbzo5-0me220qu0L8uw&__csr=&__req=2&__be=1&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001232246&__s=9e2cy5%3Ayvnayo%3Agwfa68&__hsi=6741754885335011463-0&__spin_r=1001232246&__spin_b=trunk&__spin_t=1569687129,HTTP/1.1,827,0,,0,,unknown,0,,,,-1,-1,,,-1,10,0,-1,0,-1,-1,157.240.1.35,,10,value,No response received
